,population,gdp,carbon_intensity_elec,electricity_demand,electricity_generation,fossil_electricity,fossil_share_elec,greenhouse_gas_emissions,net_elec_imports,per_capita_electricity,renewables_electricity,gdp_per_capita,clusters,cluster
281,10932791.0,22279708672.0,700.0,1.35,0.3,0.3,100.0,0.21,1.05,27.44,0.0,2037.879318464974,0,pink
282,11260091.0,23337750528.0,720.0,1.34,0.25,0.25,100.0,0.18,1.09,22.202,0.0,2072.607630613288,0,pink
283,11596786.0,24870051840.0,709.677,1.42,0.31,0.31,100.0,0.22,1.11,26.732,0.0,2144.564178385287,0,pink
284,11940688.0,26682034176.0,684.211,1.48,0.19,0.19,100.0,0.13,1.29,15.912,0.0,2234.547471301486,0,pink
285,8592656.0,34202658816.0,265.252,3.79,3.77,1.71,45.358,1.0,0.02,438.747,2.06,3980.4524719714136,0,pink
286,8746087.0,34862903296.0,249.351,3.86,3.85,1.64,42.597,0.96,0.01,440.197,2.21,3986.1143956148617,0,pink
287,8900591.0,35825102848.0,256.79,4.06,4.05,1.76,43.457,1.04,0.01,455.026,2.29,4025.0251750698353,0,pink
288,9057386.0,36884889600.0,285.372,4.18,4.17,2.07,49.64,1.19,0.01,460.398,2.1,4072.3548273199353,0,pink
289,9216282.0,38524473344.0,268.349,4.36,4.36,1.87,42.89,1.17,0.0,473.076,2.49,4180.044983866596,0,pink
290,9377395.0,40332390400.0,304.904,4.69,4.69,2.31,49.254,1.43,0.0,500.139,2.38,4301.022874689613,0,pink
291,9542663.0,42381266944.0,303.15,5.08,5.08,2.48,48.819,1.54,0.0,532.346,2.6,4441.241081656137,0,pink
292,9711155.0,44428664832.0,284.936,5.51,5.51,2.42,43.92,1.57,0.0,567.389,3.09,4575.013459470063,0,pink
293,9880593.0,47276900352.0,286.225,5.59,5.59,2.48,44.365,1.6,0.0,565.756,3.11,4784.8241853500085,0,pink
294,10051322.0,48987066368.0,300.0,5.9,5.9,2.75,46.61,1.77,0.0,586.987,3.15,4873.693865145301,0,pink
295,10223277.0,51147223040.0,324.534,6.44,6.44,3.25,50.466,2.09,0.0,629.935,3.19,5003.016453530507,0,pink
296,10396249.0,53942697984.0,321.689,6.87,6.87,3.43,49.927,2.21,0.0,660.815,3.44,5188.669296397191,0,pink
297,10569697.0,56708206592.0,334.699,7.32,7.32,4.22,57.65,2.45,0.0,692.546,3.1,5365.16861287509,0,pink
298,10743352.0,60559036416.0,332.026,7.65,7.65,4.42,57.778,2.54,0.0,712.068,3.23,5636.884690737118,0,pink
299,10916991.0,63863336960.0,343.137,8.16,8.16,4.84,59.314,2.8,0.0,747.459,3.32,5849.902867923955,0,pink
300,11090090.0,66965467136.0,339.513,8.63,8.63,5.01,58.053,2.93,0.0,778.172,3.62,6038.315932152039,0,pink
301,11263016.0,69712117760.0,376.975,8.86,8.86,5.72,64.56,3.34,0.0,786.645,3.14,6189.471608670359,0,pink
302,11435535.0,72636538880.0,356.598,9.17,9.17,5.57,60.742,3.27,0.0,801.886,3.6,6351.826904469271,0,pink
303,11606906.0,75704713216.0,332.272,9.42,9.42,5.22,55.414,3.13,0.0,811.586,4.2,6522.385312330435,0,pink
304,4179355.0,27629668352.0,420.896,9.08,10.05,5.01,49.851,4.23,-0.97,2404.677,5.04,6610.988621928504,0,pink
305,4194941.0,27937523712.0,422.027,9.17,10.26,5.13,50.0,4.33,-1.09,2445.803,5.13,6659.813263643041,0,pink
306,4198410.0,28997447680.0,421.71,9.3,10.41,5.19,49.856,4.39,-1.11,2479.51,5.22,6906.768914898736,0,pink
307,4183758.0,29749018624.0,492.606,9.82,10.82,6.36,58.78,5.33,-1.0,2586.192,4.46,7110.597368203419,0,pink
308,4142858.0,31229566976.0,435.563,10.31,12.26,6.34,51.713,5.34,-1.95,2959.31,5.92,7538.169779413149,0,pink
309,4094297.0,32159545344.0,430.453,10.77,12.15,6.21,51.111,5.23,-1.38,2967.542,5.94,7854.717267457637,0,pink
310,4058086.0,33580218368.0,459.375,10.69,12.8,7.0,54.688,5.88,-2.11,3154.196,5.8,8274.890765745231,0,pink
311,4007877.0,35158286336.0,540.78,10.68,11.28,7.32,64.894,6.1,-0.6,2814.458,3.96,8772.29673864742,0,pink
312,3943390.0,36676653056.0,550.07,12.54,14.18,9.36,66.008,7.8,-1.64,3595.891,4.82,9300.79273315599,0,pink
313,3877755.0,35937406976.0,493.351,12.05,15.04,8.86,58.91,7.42,-2.99,3878.533,6.18,9267.580591347312,0,pink
314,3811093.0,35774980096.0,436.364,12.67,16.5,8.55,51.818,7.2,-3.83,4329.467,7.95,9387.065625530524,0,pink
315,3743143.0,35666186240.0,582.99,13.09,14.58,10.24,70.233,8.5,-1.49,3895.122,4.34,9528.406005327608,0,pink
316,3674376.0,35288068096.0,572.917,13.4,13.44,9.27,68.973,7.7,-0.04,3657.764,4.17,9603.826090743029,0,pink
317,3617564.0,36129705984.0,479.117,13.07,16.76,9.6,57.279,8.03,-3.69,4632.952,7.16,9987.30250079888,0,pink
318,3571070.0,36520341504.0,516.774,12.66,15.5,9.61,62.0,8.01,-2.84,4340.436,5.89,10226.722384047358,0,pink
319,3524328.0,37642616832.0,527.054,12.84,14.97,9.47,63.26,7.89,-2.13,4247.618,5.5,10680.792716228456,0,pink
320,3480985.0,38586310656.0,555.621,13.23,16.99,11.37,66.922,9.44,-3.76,4880.802,5.62,11084.882771974024,0,pink
321,3440025.0,39806906368.0,624.191,13.62,15.46,11.68,75.55,9.65,-1.84,4494.153,3.78,11571.6910103851,0,pink
322,3400132.0,41286324224.0,535.636,13.63,18.24,11.76,64.474,9.77,-4.61,5364.498,6.48,12142.565119236548,0,pink
323,1726992.0,13390984192.0,820.225,1.88,0.89,0.89,100.0,0.73,0.99,515.347,0.0,7753.935277059766,0,pink
324,1761940.0,13725142016.0,821.053,2.13,0.95,0.95,100.0,0.78,1.18,539.178,0.0,7789.789672747085,0,pink
325,1795137.0,14885487616.0,821.429,2.31,0.84,0.84,100.0,0.69,1.47,467.931,0.0,8292.11788069657,0,pink
326,1826866.0,15922276352.0,823.529,2.55,0.68,0.68,100.0,0.56,1.87,372.222,0.0,8715.623560786615,0,pink
327,1859087.0,16721032192.0,824.324,2.65,0.74,0.74,100.0,0.61,1.91,398.045,0.0,8994.21715713143,0,pink
328,1892819.0,17874606080.0,814.815,2.79,0.81,0.81,100.0,0.66,1.98,427.933,0.0,9443.378410719672,0,pink
329,1928714.0,19803983872.0,826.667,2.96,0.75,0.75,100.0,0.62,2.21,388.86,0.0,10267.97330863985,0,pink
330,1966980.0,21924130816.0,827.586,3.1,0.58,0.58,100.0,0.48,2.52,294.868,0.0,11146.087309479506,0,pink
331,2007322.0,23814438912.0,818.182,3.28,0.55,0.55,100.0,0.45,2.73,273.997,0.0,11863.786134959912,0,pink
332,2048997.0,22485499904.0,780.488,3.2,0.41,0.41,100.0,0.32,2.79,200.098,0.0,10973.905722653572,0,pink
333,2091666.0,24958828544.0,780.0,3.48,0.5,0.5,100.0,0.39,2.98,239.044,0.0,11932.511473629154,0,pink
334,2134043.0,27061133312.0,755.556,3.59,0.45,0.45,100.0,0.34,3.14,210.867,0.0,12680.687929905816,0,pink
335,2175429.0,28266780672.0,757.576,3.6,0.33,0.33,100.0,0.25,3.27,151.694,0.0,12993.658111572477,0,pink
336,2217285.0,31054362624.0,790.698,3.68,0.86,0.86,100.0,0.68,2.82,387.862,0.0,14005.58007833905,0,pink
337,2260383.0,32048893952.0,797.235,3.85,2.17,2.17,100.0,1.73,1.68,960.014,0.0,14178.523706823136,0,pink
338,2305177.0,31968200704.0,799.283,4.26,2.79,2.79,100.0,2.23,1.47,1210.319,0.0,13868.002632335823,0,pink
339,2352419.0,33339518976.0,801.587,4.17,2.52,2.52,100.0,2.02,1.65,1071.238,0.0,14172.440783720927,0,pink
340,2401848.0,34307698688.0,799.296,4.13,2.84,2.84,100.0,2.27,1.29,1182.423,0.0,14283.875868914269,0,pink
341,2451411.0,35844341760.0,794.613,4.16,2.97,2.96,99.663,2.36,1.19,1211.547,0.01,14621.922541752485,0,pink
342,175873712.0,1734490000000.0,86.608,385.58,342.58,28.87,8.427,29.67,43.0,1947.875,308.77,9862.133347137178,2,dark purple
343,178211888.0,1780380000000.0,100.412,361.02,323.17,35.19,10.889,32.45,37.85,1813.403,273.71,9990.242626238269,2,dark purple
344,180476688.0,1857600000000.0,91.863,376.85,340.29,33.5,9.845,31.26,36.56,1885.507,292.95,10292.74207425615,2,dark purple
345,182629280.0,1902060000000.0,85.316,397.09,358.9,31.62,8.81,30.62,38.19,1965.183,313.88,10414.868853450003,2,dark purple
346,184722048.0,2036570000000.0,94.42,418.55,381.17,40.14,10.531,35.99,37.38,2063.479,329.43,11025.05099986765,2,dark purple
347,186797344.0,2127880000000.0,91.833,434.76,395.72,39.56,9.997,36.34,39.04,2118.446,346.96,11391.38252415409,2,dark purple
348,188820688.0,2239750000000.0,89.578,453.09,411.93,39.4,9.565,36.9,41.16,2181.594,359.55,11861.78285718353,2,dark purple
349,190779456.0,2405100000000.0,85.779,476.0,437.17,37.64,8.61,37.5,38.83,2291.494,387.88,12606.70331296049,2,dark purple
350,192672320.0,2559010000000.0,105.632,496.9,454.69,55.87,12.287,48.03,42.21,2359.914,385.61,13281.669105349434,2,dark purple
351,194517552.0,2587480000000.0,83.764,498.65,458.67,36.32,7.919,38.42,39.98,2357.988,410.13,13302.03867669484,2,dark purple
352,196353504.0,2816710000000.0,104.977,545.43,510.78,61.02,11.946,53.62,34.65,2601.329,435.99,14345.096688470609,2,dark purple
353,198185296.0,2965070000000.0,93.555,563.28,527.39,50.27,9.532,49.34,35.89,2661.096,462.32,14961.099838607604,2,dark purple
354,199977712.0,3022030000000.0,117.753,587.42,547.16,77.21,14.111,64.43,40.26,2736.105,454.78,15111.834062787955,2,dark purple
355,201721776.0,3112910000000.0,152.159,603.82,563.49,112.0,19.876,85.74,40.33,2793.402,436.84,15431.70034354645,2,dark purple
356,203459648.0,3128570000000.0,175.403,615.64,581.86,136.58,23.473,102.06,33.78,2859.83,430.82,15376.857429734666,2,dark purple
357,205188208.0,3270710000000.0,170.39,605.99,571.57,128.85,22.543,97.39,34.42,2785.589,428.81,15940.048562634747,2,dark purple
358,206859584.0,2889040000000.0,136.122,612.19,571.4,93.06,16.286,77.78,40.79,2762.26,463.37,13966.188774700428,2,dark purple
359,208504960.0,2927000000000.0,141.665,617.51,581.16,101.9,17.534,82.33,36.35,2787.271,464.4,14038.035354170952,2,dark purple
360,210166592.0,2965400000000.0,125.61,629.12,594.14,86.69,14.591,74.63,34.98,2826.995,492.66,14109.75917618724,2,dark purple
361,8097694.0,70102818816.0,388.424,35.98,40.6,19.79,48.744,15.77,-4.62,5013.773,2.63,8657.133600751029,0,pink
362,8034863.0,72164990976.0,409.436,36.52,43.45,22.25,51.208,17.79,-6.93,5407.684,1.65,8981.483688769802,0,pink
363,7974804.0,75728076800.0,376.574,35.79,42.09,19.75,46.923,15.85,-6.3,5277.873,2.12,9495.916990561776,0,pink
364,7917745.0,79961358336.0,416.883,36.8,42.29,22.02,52.069,17.63,-5.49,5341.167,2.99,10099.00651460738,0,pink
365,7865314.0,85445484544.0,416.667,35.52,41.4,21.44,51.787,17.25,-5.88,5263.617,3.14,10863.58212068838,0,pink
366,7815221.0,91870126080.0,383.792,36.35,43.93,20.98,47.758,16.86,-7.58,5621.083,4.3,11755.281914612524,0,pink
367,7766040.0,98526781440.0,382.586,37.74,45.48,21.76,47.845,17.4,-7.74,5856.267,4.23,12686.875349599024,0,pink
368,7719035.0,106111000000.0,471.096,38.43,42.9,25.38,59.161,20.21,-4.47,5557.689,2.88,13746.666519843478,0,pink
369,7674912.0,112833000000.0,463.42,39.22,44.56,25.86,58.034,20.65,-5.34,5805.93,2.93,14701.536643026006,0,pink
370,7634737.0,109082000000.0,442.948,37.26,42.33,23.39,55.256,18.75,-5.07,5544.396,3.68,14287.591046030791,0,pink
371,7592271.0,110805000000.0,437.147,37.53,45.98,24.97,54.306,20.1,-8.45,6056.159,5.76,14594.447432131969,0,pink
372,7543128.0,113286000000.0,480.08,39.29,49.95,29.75,59.56,23.98,-10.66,6621.921,3.89,15018.43797427274,0,pink
373,7488347.0,113318000000.0,438.898,38.17,46.48,25.45,54.755,20.4,-8.31,6206.977,5.25,15132.578658547742,0,pink
374,7431169.0,114286000000.0,408.922,36.86,43.04,21.96,51.022,17.6,-6.18,5791.821,6.91,15379.276127349547,0,pink
375,7372142.0,115783000000.0,406.863,37.46,46.92,23.66,50.426,19.09,-9.46,6364.5,7.39,15705.476101789684,0,pink
376,7309255.0,119894000000.0,410.267,38.12,48.7,24.57,50.452,19.98,-10.58,6662.786,8.75,16403.039707877204,0,pink
377,7245982.0,123885000000.0,393.851,38.19,44.56,21.74,48.788,17.55,-6.37,6149.616,7.04,17097.061516299655,0,pink
378,7182430.0,128229000000.0,418.874,39.45,44.93,23.25,51.747,18.82,-5.48,6255.543,6.13,17853.149978489175,0,pink
379,7117424.0,132183000000.0,371.079,38.73,46.54,21.03,45.187,17.27,-7.81,6538.883,9.38,18571.747306328805,0,pink
380,11882896.0,14546977792.0,468.75,0.32,0.32,0.22,68.75,0.15,0.0,26.929,0.1,1224.1946569253826,0,pink
381,12249767.0,15179807744.0,593.75,0.39,0.32,0.27,84.375,0.19,0.07,26.123,0.05,1239.1915490310955,0,pink
382,12632278.0,15543233536.0,583.333,0.47,0.36,0.3,83.333,0.21,0.11,28.498,0.06,1230.437893782895,0,pink
383,13030600.0,16390236160.0,533.333,0.52,0.45,0.35,77.778,0.24,0.07,34.534,0.1,1257.82666646202,0,pink
384,13445981.0,16718429184.0,553.191,0.57,0.47,0.37,78.723,0.26,0.1,34.955,0.1,1243.3774214019788,0,pink
385,13876134.0,17737646080.0,551.02,0.62,0.49,0.39,79.592,0.27,0.13,35.312,0.1,1278.284432825454,0,pink
386,14316247.0,18406715392.0,596.154,0.66,0.52,0.44,84.615,0.31,0.14,36.322,0.08,1285.722116417801,0,pink
387,14757072.0,18724202496.0,568.966,0.7,0.58,0.47,81.034,0.33,0.12,39.303,0.11,1268.829107562801,0,pink
388,15197917.0,19365615616.0,551.724,0.72,0.58,0.45,77.586,0.32,0.14,38.163,0.13,1274.2282785200102,0,pink
389,15650018.0,19506448384.0,560.606,0.8,0.66,0.53,80.303,0.37,0.14,42.172,0.13,1246.416993514001,0,pink
390,16116851.0,20688340992.0,562.5,1.02,0.64,0.51,79.688,0.36,0.38,39.71,0.13,1283.646600195038,0,pink
391,16602652.0,21589788672.0,608.696,1.19,0.69,0.6,86.957,0.42,0.5,41.56,0.09,1300.3819312721846,0,pink
392,17113736.0,22989312000.0,609.195,1.38,0.87,0.76,87.356,0.53,0.51,50.836,0.11,1343.3251512118686,0,pink
393,17636414.0,24276594688.0,616.162,1.52,0.99,0.87,87.879,0.61,0.53,56.134,0.12,1376.5040153854409,0,pink
394,18169844.0,25255886848.0,633.929,1.61,1.12,1.02,91.071,0.71,0.49,61.641,0.1,1389.9891957245202,0,pink
395,18718022.0,26236008448.0,650.35,1.87,1.43,1.33,93.007,0.93,0.44,76.397,0.1,1401.6442788666452,0,pink
396,19275504.0,27615414272.0,625.806,2.18,1.55,1.39,89.677,0.97,0.63,80.413,0.16,1432.6688563889172,0,pink
397,19835860.0,29315420160.0,634.146,2.29,1.64,1.48,90.244,1.04,0.65,82.679,0.16,1477.9001344030455,0,pink
398,20392730.0,31315025920.0,600.0,2.49,1.65,1.42,86.061,0.99,0.84,80.911,0.23,1535.597535003896,0,pink
399,6307665.0,4647177728.0,0.0,0.13,0.1,0.0,0.0,0.0,0.03,15.854,0.1,736.7508781775823,0,pink
400,6465731.0,4722946048.0,0.0,0.15,0.11,0.0,0.0,0.0,0.04,17.013,0.11,730.4581721695505,0,pink
401,6648951.0,4917697536.0,0.0,0.17,0.13,0.0,0.0,0.0,0.04,19.552,0.13,739.6200597658187,0,pink
402,6860854.0,4852463616.0,0.0,0.15,0.1,0.0,0.0,0.0,0.05,14.575,0.1,707.2681645754304,0,pink
403,7120502.0,5086686720.0,0.0,0.15,0.09,0.0,0.0,0.0,0.06,12.64,0.09,714.3719249008005,0,pink
404,7388869.0,5144958976.0,0.0,0.16,0.09,0.0,0.0,0.0,0.07,12.18,0.09,696.3121116371125,0,pink
405,7658194.0,5422210048.0,0.0,0.17,0.09,0.0,0.0,0.0,0.08,11.752,0.09,708.0272513336695,0,pink
406,7944613.0,5601360896.0,0.0,0.2,0.12,0.0,0.0,0.0,0.08,15.105,0.12,705.0514475657908,0,pink
